Pedido,Lineas,Unidades
1151314,14,328
1151312,14,328
1151307,14,328
1151304,14,328
1151308,14,328
1153263,14,324
1152952,14,324
4190130443,14,324
1159131,14,319
4190131002,14,314
4190126275,14,314
4190130587,14,309
4190129796,14,307
4190132949,14,306
4190133916,14,306
4190129044,14,305
4190131765,14,303
4190129152,14,302
4190130766,14,300
4190127054,14,298
4190139925,14,297
4190131826,14,288
4190132360,14,288
1149173,14,288
4190126247,14,285
4190129271,14,285
4190136068,14,281
4190138492,14,280
1153260,14,279
4190124248,14,274
4190125116,14,273
4190131477,14,272
4190127912,14,272
1159125,14,271
4190126538,14,270
4190134141,14,268
4190130649,14,267
4190130692,14,260
4190134905,14,260
4190132182,14,256
4190130248,14,255
4190131311,14,253
4190136150,14,252
4190124480,14,252
4190127038,14,252
4190138551,14,250
4190128123,14,248
4190139185,14,248
30030584,14,245
1152418,14,241
4190124099,14,238
4190133637,14,237
1164708,14,236
1225001590,14,233
4190131022,14,230
1224790181,14,225
1226282127,14,224
4190133668,14,224
4190134599,14,219
1167330,14,218
4190125750,14,216
1158968,14,216
1154718,14,216
1165835,14,216
1164918,14,216
1158381,14,216
4190139207,14,216
1148795,14,214
30029044,14,214
30029137,14,214
1148100,14,214
4190133649,14,212
1154441,14,212
4190121980,14,211
4190130372,14,206
4190130571,14,204
4190134169,14,204
4190129279,14,198
4190125392,14,198
4190132995,14,198
4190139318,14,196
4190135343,14,195
4190131264,14,195
4190138403,14,194
4190125053,14,193
1150050,14,192
1158354,14,192
1150086,14,192
4190126045,14,192
4190129623,14,189
4190138374,14,186
4190137924,14,185
4190132105,14,180
4190139322,14,180
1153171,14,180
4190124653,14,175
4190126026,14,172
4190132479,14,172
4190124814,14,171
30032183,14,169
4190135824,14,168
1164190,14,168
4190131844,14,168
1164655,14,167
4190124121,14,160
4190133307,14,158
4190138463,14,156
4190131840,14,156
4190131415,14,155
1151143,14,154
1158370,14,150
4190132764,14,148
1151097,14,146
4190134032,14,145
1160022,14,144
4190139031,14,144
4190132618,14,136
4190127086,14,132
4190133422,14,132
4190132111,14,132
4190134277,14,130
4190127639,14,130
4190126654,14,129
4190126209,14,128
4190124858,14,128
1151116,14,120
4190132259,14,116
1154465,14,114
4190133255,14,92
1154424,14,64
40035406,14,39
4190125678,14,32
30029676,14,18
1152217,14,14
1150772,14,0
1150776,14,0
1152983,15,271210
1148685,15,55200
1148817,15,46684
1164052,15,43540
1165585,15,33238
1155036,15,28854
1152240,15,28800
1154128,15,24090
1166789,15,21680
1162380,15,20486
1153934,15,15114
4190139902,15,14348
4190128499,15,13487
1167168,15,12910
1168211,15,12156
1153130,15,11576
1166622,15,10444
1149284,15,10164
4190130496,15,10084
1158250,15,9982
1158570,15,9274
4190127872,15,8873
1163970,15,7848
4190133973,15,7650
4190127297,15,6882
4190132098,15,5828
1152996,15,5618
30032443,15,4968
1149487,15,4920
30029312,15,4920
4190140171,15,4736
4190135563,15,4711
4190125177,15,4650
4190127847,15,4626
4190129132,15,4386
1161239,15,4332
4190131820,15,4276
4190139125,15,4189
4190133695,15,4134
4190128689,15,4076
4190139065,15,3793
1163856,15,3786
1149791,15,3774
4190138562,15,3460
1166838,15,3334
4190133856,15,3120
30031951,15,3083
1162258,15,3083
4190132585,15,2844
4190134119,15,2736
4190124065,15,2641
1152460,15,2600
1156139,15,2584
4190136126,15,2558
1155728,15,2440
4190126710,15,2204
4190124600,15,2160
1151282,15,2140
4190128187,15,2120
1148119,15,2097
1165775,15,2040
4190130686,15,1928
4190134869,15,1849
1166635,15,1796
4190139873,15,1755
4190125662,15,1730
4190124706,15,1714
1167368,15,1671
4190126811,15,1564
4190130740,15,1453
1167234,15,1431
4190131229,15,1408
4190131987,15,1384
4190140173,15,1364
4190132865,15,1336
1154817,15,1322
4190139336,15,1294
4190131533,15,1287
4190127088,15,1236
1158413,15,1233
1158983,15,1194
1167491,15,1187
4190124974,15,1186
4190127655,15,1184
4190139688,15,1157
1158418,15,1124
4190128067,15,1081
1166448,15,1078
1158421,15,1071
1159889,15,1067
4190128025,15,1063
4190128024,15,1063
4190127921,15,1063
4190127920,15,1063
1152763,15,1060
4190138063,15,1046
1164410,15,1021
1164729,15,1017
30033370,15,1003
4190135613,15,996
4190133710,15,940
4190130197,15,926
4190130943,15,920
4190124908,15,914
1168218,15,870
4190126804,15,866
4190133517,15,856
4190126549,15,836
1151128,15,830
4190132542,15,806
4190128733,15,806
1164509,15,798
4190129420,15,792
4190128996,15,788
1164758,15,784
4190139575,15,784
1168074,15,760
4190127619,15,744
1158941,15,727
4190133312,15,724
4190139660,15,720
1167266,15,708
4190125714,15,703
4190133369,15,695
4190139576,15,680
4190134473,15,678
4190130690,15,670
1154256,15,656
1152247,15,651
30030747,15,647
4190129260,15,647
4190133031,15,633
4190134407,15,620
4190139632,15,614
1153010,15,612
1164903,15,582
1154333,15,582
4190135599,15,578
4190124469,15,576
1164896,15,572
4190127418,15,563
4190135504,15,554
4190135491,15,542
4190124484,15,536
4190133091,15,530
4190138118,15,525
4190135840,15,524
1168161,15,524
4190129114,15,517
4190135891,15,484
4190124399,15,480
1153547,15,472
1154244,15,470
4190132121,15,458
4190132660,15,450
4190138399,15,448
1166408,15,446
4190126482,15,446
1156341,15,444
4190127340,15,440
1166577,15,424
4190132932,15,409
4190129410,15,407
4190134478,15,406
1164709,15,404
1154127,15,399
4190130009,15,396
30031930,15,385
1166602,15,378
4190126163,15,372
4190130476,15,368
4190138168,15,363
4190125859,15,363
4190132239,15,360
4190124578,15,360
1168041,15,360
4190134193,15,360
4190124344,15,359
4190135507,15,358
4190132441,15,352
1148058,15,351
30029260,15,343
4190138198,15,342
4190124685,15,340
1164053,15,336
30031437,15,335
4190133237,15,335
4190131574,15,332
1152348,15,327
4190135513,15,325
1163748,15,324
4190133439,15,322
4190134135,15,319
1165638,15,314
4190135086,15,311
4190131745,15,306
4190126929,15,306
4190132547,15,299
1159123,15,294
1154124,15,294
4190126794,15,294
1154304,15,290
4190132278,15,286
4190132982,15,286
4190134434,15,283
4190126112,15,282
4190131025,15,282
4190124105,15,280
4190132330,15,280
4190124104,15,280
1164657,15,274
4190127949,15,272
4190127546,15,269
4190133743,15,266
4190138623,15,265
4190124338,15,261
4190130156,15,260
4190124770,15,257
4190132619,15,256
4190124478,15,255
4190135519,15,255
30029779,15,253
40035472,15,253
1166456,15,252
4190133732,15,252
30029441,15,251
4190124384,15,250
4190126033,15,249
4190125183,15,249
4190131916,15,245
4190124897,15,240
4190133642,15,237
4190131891,15,232
4190132452,15,228
4190135853,15,226
1154206,15,226
4190126726,15,224
1166489,15,222
4190130756,15,221
4190138334,15,220
4190128935,15,217
1164087,15,216
4190126153,15,216
4190125382,15,214
4190133154,15,213
1154310,15,209
4190138330,15,207
4190135087,15,207
4190138145,15,206
4190139294,15,203
4190124825,15,203
1154152,15,202
4190133279,15,202
4190128320,15,201
4190135090,15,201
1162287,15,197
4190134933,15,196
4190138490,15,196
4190126856,15,194
4190131199,15,194
4190124669,15,191
4190134025,15,190
4190124709,15,187
4190133717,15,186
4190138518,15,181
4190124317,15,180
4190133506,15,180
4190130763,15,180
4190126685,15,180
4190134327,15,172
4190127398,15,170
4190133988,15,170
4190126706,15,168
1154337,15,168
1167163,15,168
1165840,15,162
4190133754,15,161
1168213,15,160
4190133246,15,157
4190134602,15,156
4190130895,15,156
4190124102,15,154
4190134469,15,152
4190126191,15,150
1225188848,15,149
4190126691,15,148
4190133497,15,148
4190130596,15,141
4190126309,15,136
1155539,15,136
4190128390,15,135
4190140162,15,126
30030896,15,126
4190126732,15,126
4190127050,15,124
1154253,15,124
4190132762,15,122
4190135301,15,120
1226355426,15,117
4190125879,15,113
4190124979,15,108
4190135624,15,96
1226227020,15,82
4190127566,15,81
30032688,15,16
1150663,15,0
1150591,15,0
1151787,15,0
1164210,13,38694
1159324,13,20304
4190139884,13,16974
1162981,13,14436
30032286,13,14436
4190127268,13,13866
1148976,13,13414
1164060,13,7867
4190128553,13,6109
4190129234,13,6101
4190134096,13,5586
4190134636,13,5370
4190138873,13,5155
4190139801,13,4932
1154378,13,4820
1152761,13,4384
4190138664,13,4380
1161234,13,4358
4190132554,13,4039
4190138474,13,3930
1154280,13,3864
1149490,13,3728
1168111,13,3011
1151096,13,2392
1148653,13,2296
1148106,13,2263
1152945,13,2174
4190128992,13,2102
4190128728,13,2082
4190132450,13,1904
4190128520,13,1880
4190134483,13,1794
4190127288,13,1716
1160017,13,1634
4190134270,13,1618
4190127250,13,1572
1158360,13,1571
1162980,13,1566
30032285,13,1566
4190128519,13,1551
4190125513,13,1538
4190136120,13,1484
4190124409,13,1481
1150221,13,1450
4190124764,13,1416
1163943,13,1393
4190124129,13,1370
1162978,13,1328
30032283,13,1328
4190129655,13,1308
1153084,13,1295
4190138703,13,1278
4190131046,13,1221
4190126926,13,1220
1159968,13,1216
4190136066,13,1216
1152464,13,1208
4190128498,13,1204
1149298,13,1155
4190135063,13,1126
1152312,13,1104
4190128651,13,1040
4190138163,13,1032
4190131038,13,1026
4190128551,13,1012
30030407,13,1000
1153293,13,1000
4190129603,13,976
1155399,13,970
4190129145,13,966
4190129233,13,962
30032279,13,880
1162974,13,880
1163916,13,873
4190135611,13,868
1154341,13,860
4190132748,13,840
30032280,13,840
1162975,13,840
1164032,13,831
1162979,13,830
30032284,13,830
4190127669,13,826
1166510,13,805
1150010,13,788
4190133569,13,778
1167251,13,771
4190127477,13,722
1167282,13,713
4190127674,13,712
4190134234,13,709
4190135642,13,701
1165746,13,696
4190124586,13,690
4190126847,13,686
4190134346,13,686
1156316,13,679
1167236,13,653
4190124500,13,644
4190124508,13,644
4190132050,13,641
4190128138,13,636
1159214,13,633
4190124148,13,628
1166626,13,622
1155510,13,622
30030546,13,622
4190125444,13,617
30032041,13,612
4190126442,13,599
4190131407,13,591
1159928,13,590
1160100,13,588
4190136064,13,588
4190139083,13,573
4190124832,13,548
4190136024,13,540
1156204,13,539
4190133069,13,525
1162495,13,522
4190130576,13,511
1161408,13,498
4190139393,13,478
4190125208,13,476
4190124486,13,474
4190129680,13,471
4190138648,13,468
4190124393,13,465
4190134041,13,461
4190128298,13,460
4190134216,13,455
4190125305,13,450
4190126763,13,448
1165655,13,444
30029806,13,444
4190139783,13,444
1164640,13,435
1162308,13,424
4190139775,13,416
4190137878,13,416
4190134625,13,415
4190129487,13,405
1163644,13,401
4190127210,13,398
4190139493,13,396
4190132560,13,396
4190139442,13,389
4190138041,13,388
1156337,13,384
4190129938,13,383
1157695,13,373
4190139798,13,366
4190128392,13,361
4190138780,13,360
1167039,13,354
4190128035,13,352
1153136,13,349
4190126287,13,342
4190127643,13,342
4190129225,13,337
4190139834,13,337
4190134048,13,336
1155017,13,336
4190124014,13,331
4190133004,13,328
30030655,13,325
4190134955,13,322
4190138546,13,320
4190133784,13,317
4190134158,13,314
4190134075,13,314
4190127382,13,310
4190131305,13,305
4190130685,13,304
4190132888,13,303
1167246,13,298
4190135970,13,298
1164134,13,297
4190132810,13,297
1154924,13,294
1160026,13,292
4190139411,13,292
4190125236,13,291
1155117,13,286
4190124153,13,282
4190133756,13,280
1153261,13,276
1154326,13,273
4190135072,13,272
1165231,13,272
4190132577,13,270
4190128828,13,270
4190128877,13,270
4190132986,13,269
4190126700,13,264
4190136011,13,264
4190128875,13,264
4190131945,13,262
4190126578,13,258
4190131104,13,252
1150301,13,251
1164638,13,251
1161117,13,250
4190124301,13,249
4190131835,13,244
4190133406,13,244
30033529,13,243
1159132,13,242
1154566,13,242
4190124735,13,241
4190127666,13,239
4190124398,13,233
4190137994,13,232
4190125338,13,231
4190138680,13,230
1157702,13,229
4190128930,13,229
1156885,13,227
1224733795,13,227
4190126547,13,223
4190127184,13,216
4190127026,13,216
4190124937,13,216
1168246,13,213
1164797,13,211
4190130180,13,209
30031655,13,207
4190135102,13,206
4190138653,13,203
4190131999,13,202
1153264,13,197
4190125639,13,191
4190138098,13,190
4190124588,13,184
4190138296,13,183
4190132519,13,182
4190131155,13,182
4190128362,13,180
1166453,13,180
1153115,13,179
1148157,13,177
1156162,13,176
4190132392,13,175
4190134590,13,174
4190133076,13,173
1164898,13,171
1167569,13,162
4190132117,13,162
4190127634,13,161
4190129408,13,160
4190130403,13,160
1165551,13,159
30029043,13,158
1148085,13,158
1168059,13,157
4190139525,13,157
30031493,13,156
4190131918,13,150
4190133378,13,150
4190124110,13,148
4190124203,13,148
4190123961,13,147
4190127081,13,144
4190133207,13,140
4190138478,13,138
4190130724,13,138
4190133903,13,137
1168138,13,136
4190126437,13,130
1155702,13,130
4190131713,13,126
4190126009,13,126
1148159,13,124
1168227,13,117
30029170,13,116
4190130843,13,115
4190132614,13,112
4190132617,13,112
4190132616,13,112
4190123462,13,109
4190134845,13,107
1154308,13,102
4190127242,13,102
4190131513,13,97
4190134094,13,95
4190134712,13,91
1224416883,13,80
4190126663,13,66
1154667,13,64
1120443,13,0
1150911,13,0
1143249,13,0
1161689,16,47100
1151671,16,40260
4190129571,16,21892
1161750,16,17971
1149535,16,16694
1157233,16,16068
1161188,16,14856
1166392,16,14191
4190124546,16,11176
1164189,16,11140
4190129552,16,10756
4190128072,16,9540
1152766,16,7657
4190139371,16,7165
4190135070,16,6888
1164726,16,6362
4190128286,16,6351
30031889,16,6292
1154907,16,5684
1159268,16,5581
4190127276,16,5553
1164608,16,5438
4190125655,16,5432
4190127287,16,5044
4190139385,16,3456
1159291,16,3347
1149986,16,2908
4190140007,16,2762
4190139151,16,2719
1150303,16,2644
1160077,16,2632
4190139737,16,2574
4190135211,16,2424
1164528,16,2404
4190129458,16,2352
1162445,16,2115
1165564,16,2110
1159094,16,2076
1153081,16,2028
1151341,16,1960
1149252,16,1946
4190127531,16,1945
4190129253,16,1836
4190124356,16,1766
1159187,16,1744
4190131659,16,1648
1148809,16,1633
4190130055,16,1492
1150089,16,1484
1166449,16,1458
1167273,16,1403
4190127621,16,1378
4190139478,16,1370
4190133202,16,1350
4190129243,16,1276
1164879,16,1252
1165847,16,1228
4190127848,16,1211
1154432,16,1132
4190128645,16,1132
1148147,16,1124
1154351,16,1082
4190133156,16,1082
4190130154,16,1060
4190125328,16,1056
4190124326,16,1048
4190134182,16,1044
4190125072,16,994
4190129202,16,964
1154791,16,962
4190126583,16,938
1153067,16,928
4190138605,16,926
1156984,16,870
1154171,16,846
4190135921,16,840
4190134239,16,826
4190127615,16,824
4190125920,16,824
4190129887,16,818
4190126428,16,778
1150118,16,769
4190133335,16,752
4190139410,16,743
4190127247,16,742
1157441,16,732
1155515,16,732
1157618,16,732
1155514,16,732
1155516,16,732
1155517,16,732
4190124543,16,694
1154336,16,686
4190133992,16,664
4190125974,16,645
4190136020,16,641
4190129534,16,622
4190125925,16,618
1163699,16,611
4190139420,16,595
1167285,16,592
4190136029,16,581
1154169,16,574
4190133768,16,559
4190134189,16,553
4190127818,16,532
4190133056,16,530
1158368,16,528
4190135270,16,524
4190136023,16,524
4190131338,16,523
1152355,16,522
4190125912,16,520
1160110,16,515
4190129726,16,514
4190131855,16,510
4190130308,16,503
4190135330,16,501
4190124560,16,493
1158334,16,492
1164855,16,488
4190129338,16,485
4190139340,16,485
1167257,16,464
4190132353,16,457
1163947,16,455
4190129309,16,453
4190139006,16,452
1157524,16,449
4190132953,16,439
4190133327,16,434
4190138918,16,428
4190129675,16,422
4190134974,16,422
4190129427,16,419
1163945,16,413
4190129297,16,412
4190132363,16,404
4190139579,16,403
4190134957,16,403
1160020,16,398
1161220,16,397
4190126948,16,397
1152961,16,394
1148775,16,385
1150189,16,384
30029268,16,381
4190132233,16,380
4190140136,16,376
4190133380,16,373
4190126471,16,369
4190126390,16,368
4190133501,16,360
4190127188,16,359
4190135028,16,357
4190138395,16,355
4190135514,16,349
4190134439,16,344
4190134441,16,342
30031642,16,342
4190130551,16,336
4190126411,16,336
1154147,16,335
4190129535,16,329
4190133613,16,327
4190130631,16,320
4190133072,16,315
4190126724,16,313
1167128,16,310
4190128911,16,306
4190133225,16,304
4190138201,16,304
1153117,16,302
4190128403,16,299
1160008,16,292
4190126786,16,290
4190139991,16,287
4190127305,16,285
4190128570,16,284
4190132308,16,283
1156756,16,282
4190130244,16,281
4190124256,16,278
4190139683,16,277
4190134671,16,271
4190130856,16,271
4190131971,16,271
4190131265,16,270
4190138119,16,268
4190133528,16,266
1151100,16,266
4190126734,16,266
4190129416,16,264
4190133735,16,262
4190123776,16,262
4190134994,16,260
1153123,16,260
1160018,16,258
4190130519,16,252
4190128948,16,252
1166680,16,250
4190134499,16,248
4190133652,16,244
4190139078,16,244
1164530,16,243
1154246,16,240
4190131930,16,238
4190133847,16,238
4190128157,16,237
4190130179,16,235
4190134725,16,235
4190138524,16,235
4190138326,16,235
4190132395,16,232
4190128860,16,232
4190127561,16,229
1159124,16,226
4190133975,16,224
4190139480,16,221
4190132939,16,221
1224633915,16,220
1163946,16,220
1148289,16,216
4190132457,16,214
4190132327,16,212
4190138530,16,210
4190130288,16,207
4190130501,16,203
4190127914,16,201
30028874,16,200
1157066,16,194
4190138321,16,193
1166849,16,192
1167025,16,188
4190127569,16,187
1163847,16,186
4190127890,16,182
1159844,16,180
4190138945,16,179
4190127366,16,176
4190129293,16,176
4190127228,16,174
1159904,16,170
4190126289,16,170
4190131126,16,168
4190131555,16,168
1154077,16,168
4190128827,16,166
4190130285,16,164
4190129665,16,164
1157411,16,152
4190133564,16,147
1159247,16,144
1156168,16,144
4190131294,16,130
4190131671,16,128
1162302,16,126
1224287886,16,126
1156353,16,126
4190125830,16,124
4190132159,16,122
1166316,16,66
4190126877,16,46
1162274,16,16
1162233,16,16
1162286,16,16
1152068,16,0
30031888,27,32740
1152437,27,31842
1159895,27,30534
30031703,27,30534
30031250,27,30534
1158245,27,30534
1161267,27,25200
30031887,27,23173
4190129442,27,20591
1150723,27,19858
1152436,27,17654
1153237,27,17295
1164695,27,16247
1158571,27,13788
30031886,27,13536
4190128042,27,13504
30029529,27,12120
1151117,27,12120
30031047,27,11566
1164706,27,11031
4190131085,27,10730
1152498,27,9070
4190124918,27,8414
1156677,27,7903
30031049,27,7708
1164699,27,7598
1153238,27,7564
30032289,27,7364
1162248,27,6902
30031947,27,6902
30032447,27,6772
1162250,27,6729
30031949,27,6729
4190139126,27,6439
4190139127,27,6439
4190139129,27,6439
4190139128,27,6439
4190139131,27,6439
4190139130,27,6439
30032444,27,6362
1161819,27,6280
1156159,27,6153
30030707,27,6153
4190134708,27,6070
4190133609,27,5510
4190130190,27,5478
4190127633,27,5202
4190134970,27,4925
1153100,27,4693
4190129385,27,4666
4190139536,27,4624
30032438,27,3626
1152266,27,3425
4190128050,27,3332
1163802,27,3272
4190126031,27,2926
30031161,27,2831
30030825,27,2532
1150192,27,2390
30033323,27,2263
1162257,27,2202
30031950,27,2202
4190139715,27,2163
4190138559,27,1940
4190126642,27,1889
30031874,27,1867
1155497,27,1856
30030609,27,1832
4190129524,27,1803
1156189,27,1760
1164008,27,1757
4190134833,27,1678
